Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
,,,1,Canada,0,11,0,11,0,  ,0,0,2017,0
0.01,0,0,1,United States of America,0,11,17,11,324460,DEN,0,17,2017,324460
21.63,0,0,2,Costa Rica,0,11,,11,4906,"DEN 1,2",0,1061,2017,4906
12.1,0,0,2,El Salvador,0,11,28,11,6378,DEN 2,0,772,2017,6378
2.76,0,0,2,Guatemala,0,11,,11,16914,"DEN 1,2,3,4",0,466,2017,16914
12.05,1.971326165,0,2,Honduras,0,11,,11,9265,"DEN 1,2,3",22,1116,2017,9265
4.57,0.457782299,0,2,Mexico,0,11,598,11,129163,"DEN 1,2,3",27,5898,2017,129163
201.27,,0.008,2,Nicaragua,1,11,700,11,6218,DEN 2,,12515,2017,6218
19.27,0.379746835,0,2,Panama,0,11,424,11,4099,"DEN 1,2",3,790,2017,4099
41.78,0.303161542,0,3,Bolivia,0,11,617,11,11052,"DEN 1,4",14,4618,2017,11052
16.1,1.189873418,0,3,Colombia,0,11,2134,11,49066,"DEN 1,2,3,4",94,7900,2017,49066
16.63,0.144665461,0,3,Ecuador,0,11,2765,11,16625,DEN,4,2765,2017,16625
23.6,0.355731225,0.066,3,Peru,5,11,2330,11,32165,"DEN 2,3",27,7590,2017,32165
5.97,3.876375065,0,3,Venezuela,0,11,291,11,31977,DEN 1,74,1909,2017,31977
0.29,0,0,4,Argentina,0,11,61,11,44271,"DEN 1,3",0,130,2017,44271
4.23,0.347222222,0,4,Paraguay,0,11,90,11,6811,DEN 1,1,288,2017,6811
301.6,0.17683466,0,2,Belize,0,11,11,11,375,DEN,2,1131,2017,375
0,,,4,Uruguay,0,11,0,11,3457,  ,0,0,2017,3457
1.83,4.060913706,0,5,Dominican Republic,0,11,3,11,10767,DEN,8,197,2017,10767
0.08,0,0,5,Puerto Rico,0,11,3,11,3663,DEN 2,0,3,2017,3663
0.98,0,0,6,Virgin Islands (US),0,11,1,11,102,DEN,0,1,2017,102
70.59,0,,6,Anguilla,,11,1,11,17,DEN,0,12,2017,17
1.05,0,0,6,Antigua and Barbuda,0,11,0,11,95,DEN,0,1,2017,95
152.17,0,,6,Aruba,,11,16,8,115,DEN,0,175,2017,115
0,,,6,Bahamas,0,11,0,11,395,  ,0,0,2017,395
17.47,0,0,6,Barbados,0,11,15,4,292,DEN,0,51,2017,292
0,,,6,Bermuda,0,11,0,11,71,  ,0,0,2017,71
20,0,0,6,Virgin Islands (UK),0,11,7,4,35,DEN,0,7,2017,35
13.51,0,0,6,Dominica,0,11,0,8,74,DEN,0,10,2017,74
15.18,0,0,6,Grenada,0,11,17,8,112,DEN,0,17,2017,112
3.33,0,0,6,Guadeloupe,0,11,0,7,450,DEN,0,15,2017,450
0.69,0,0,6,Jamaica,0,11,0,11,2890,DEN,0,20,2017,2890
11.69,0,0,6,Martinique,0,11,0,11,385,  ,0,45,2017,385
0,,,6,Montserrat,0,11,0,11,5,  ,0,0,2017,5
111.11,0,0,6,Saint Barthelemy,0,11,0,11,9,DEN,0,10,2017,9
0,,,6,Saint Lucia,0,11,0,11,165,  ,0,0,2017,165
128.57,0,0,6,Saint Martin,0,11,0,11,42,DEN,0,54,2017,42
1.96,0,0,6,Saint Vincent and the Grenadines,0,11,0,11,102,DEN,0,2,2017,102
39.62,0,0,6,Turks and Caicos Islands,0,11,21,8,53,DEN,0,21,2017,53
37.06,0.119916445,0.045,4,Brazil,35,11,11455,11,209288,"DEN 1,2,3,4",93,77554,2017,209288
,,,6,Cayman Islands,,11,,-,58,  ,,,2017,58
,,,6,"Bonaire, Saint Eustatius and Saba",,11,,-,26,  ,,,2017,26
,,,4,Chile,,11,,-,18055,  ,,,2017,18055
,,,6,Guyana,,11,,-,778,  ,,,2017,778
,,,6,Haiti,,11,,-,10981,  ,,,2017,10981
,,,5,Cuba,,11,,-,11485,  ,,,2017,11485
,,,6,French Guiana,,11,,-,283,  ,,,2017,283
,,,6,Trinidad and Tobago,,11,,-,1369,  ,,,2017,1369
,,,6,Saint Kitts and Nevis,,11,,-,53,  ,,,2017,53
,,,6,Suriname,,11,,-,563,  ,,,2017,563
,,,6,Curaçao,,11,,-,150,  ,,,2017,150
0.01,0,0,1,North America,0,11,17,-,324460,  ,0,17,2017,324460
1.39,4,0,5,Latin Caribbean,0,11,6,-,14430,  ,8,200,2017,25915
8.15,0,0,6,Non-Latin Caribbean,0,11,78,-,5409,  ,0,441,2017,19670
29.55,0.120556097,0.045,4,Southern Cone,35,11,11606,-,263827,  ,94,77972,2017,281882
13.39,0.227377995,0.004,2,Central America Ithsmus and Mexico,1,11,1761,-,177318,  ,54,23749,2017,177318
17.59,0.859494795,0.02,3,Andean Subregion,5,11,8137,-,140885,  ,213,24782,2017,140885
13.73,0.290183311,0.032,7,The Americas,41,11,21605,-,926329,  ,369,127161,2017,970130
