Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
0.83,1.366353544,0,3,Andean Subregion,0,1,362,-,140885,  ,16,1171,2017,140885
0,,,6,Anguilla,0,1,0,1,17,  ,0,0,2017,17
,,,6,Antigua and Barbuda,,1,,-,95,  ,,,2017,95
0.01,0,0,4,Argentina,0,1,0,1,44271,"DEN 1,3",0,3,2017,44271
0,,,6,Aruba,,1,,1,115,  ,0,0,2017,115
0,,,6,Bahamas,,1,0,1,395,  ,,0,2017,395
,,,6,Barbados,,1,,-,292,  ,,,2017,292
16.27,1.639344262,0,2,Belize,0,1,0,1,375,DEN,1,61,2017,375
0,,,6,Bermuda,0,1,0,1,71,  ,0,0,2017,71
2.83,0.319488818,0,3,Bolivia,0,1,40,1,11052,"DEN 1,4",1,313,2017,11052
,,,6,"Bonaire, Saint Eustatius and Saba",,1,,-,26,  ,,,2017,26
2.01,0.142755175,0.071,4,Brazil,3,1,623,1,209288,"DEN 1,2,3,4",6,4203,2017,209288
,,,1,Canada,0,1,0,1,0,  ,0,0,2017,0
,,,6,Cayman Islands,,1,,-,58,  ,,,2017,58
1.08,0.10400416,0,2,Central America Ithsmus and Mexico,0,1,140,-,177318,  ,2,1923,2017,177318
,,,4,Chile,,1,,-,18055,  ,,,2017,18055
0.92,1.111111111,0,3,Colombia,0,1,226,1,49066,"DEN 1,2,3,4",5,450,2017,49066
4.48,0,0,2,Costa Rica,0,1,,1,4906,"DEN 1,2",0,220,2017,4906
,,,5,Cuba,,1,,-,11485,  ,,,2017,11485
,,,6,Curaçao,,1,,-,150,  ,,,2017,150
,,,6,Dominica,,1,,-,74,  ,,,2017,74
0.23,4,0,5,Dominican Republic,0,1,0,1,10767,DEN,1,25,2017,10767
0.45,0,0,3,Ecuador,0,1,75,1,16625,DEN,0,75,2017,16625
0.71,0,0,2,El Salvador,0,1,,1,6378,DEN 2,0,45,2017,6378
,,,6,French Guiana,,1,,-,283,  ,,,2017,283
,,,6,Grenada,,1,,-,112,  ,,,2017,112
0,,,6,Guadeloupe,0,1,0,1,450,  ,0,0,2017,450
0.2,0,0,2,Guatemala,0,1,,1,16914,"DEN 1,2,3,4",0,34,2017,16914
,,,6,Guyana,,1,,-,778,  ,,,2017,778
,,,6,Haiti,,1,,-,10981,  ,,,2017,10981
1.19,0,0,2,Honduras,0,1,,1,9265,"DEN 1,2,3",0,110,2017,9265
0.03,0,0,6,Jamaica,0,1,0,1,2890,DEN,0,1,2017,2890
0.17,4,0,5,Latin Caribbean,0,1,0,-,14430,  ,1,25,2017,25915
0,,,6,Martinique,0,1,0,1,385,  ,0,0,2017,385
0.15,0.531914894,0,2,Mexico,0,1,1,1,129163,DEN 3,1,188,2017,129163
0,,,6,Montserrat,0,1,0,1,5,  ,0,0,2017,5
18.22,,0,2,Nicaragua,0,1,85,1,6218,DEN 2,,1133,2017,6218
0.13,0,0,6,Non-Latin Caribbean,0,1,0,-,4646,  ,0,6,2017,19670
0,0,0,1,North America,0,1,1,-,324460,  ,0,1,2017,324460
3.22,0,0,2,Panama,0,1,54,1,4099,"DEN 1,2",0,132,2017,4099
0.29,0,0,4,Paraguay,0,1,3,1,6811,DEN 1,0,20,2017,6811
0.62,0.995024876,0,3,Peru,0,1,13,1,32165,"DEN 2,3",2,201,2017,32165
0,,,5,Puerto Rico,,1,0,1,3663,  ,,0,2017,3663
22.22,0,0,6,Saint Barthelemy,0,1,0,1,9,DEN,0,2,2017,9
,,,6,Saint Kitts and Nevis,,1,,-,53,  ,,,2017,53
0,,,6,Saint Lucia,0,1,0,1,165,  ,0,0,2017,165
7.14,0,0,6,Saint Martin,0,1,0,1,42,DEN,0,3,2017,42
,,,6,Saint Vincent and the Grenadines,,1,,-,102,  ,,,2017,102
1.6,0.14197823,0.071,4,Southern Cone,3,1,626,-,263827,  ,6,4226,2017,281882
,,,6,Suriname,,1,,-,563,  ,,,2017,563
0.79,0.340043526,0.041,7,The Americas,3,1,1129,-,925566,  ,25,7352,2017,970130
,,,6,Trinidad and Tobago,,1,,-,1369,  ,,,2017,1369
,,,6,Turks and Caicos Islands,,1,,-,53,  ,,,2017,53
0,0,0,1,United States of America,0,1,1,1,324460,DEN,0,1,2017,324460
0,,,4,Uruguay,0,1,0,1,3457,  ,0,0,2017,3457
0.41,6.060606061,0,3,Venezuela,0,1,8,1,31977,DEN 1,8,132,2017,31977
,,,6,Virgin Islands (UK),,1,,-,35,  ,,,2017,35
0,,,6,Virgin Islands (US),0,1,0,1,102,  ,0,0,2017,102
