Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
0,,,6,Antigua and Barbuda,0,19,0,4,92,  ,0,0,2015,92
5.37,0,0,4,Argentina,0,19,379,19,42155,"DEN 1,4",0,2263,2015,42155
1.29,0,0,6,Bahamas,0,19,1,12,388,DEN,0,5,2015,388
0,,,6,Bermuda,0,19,0,4,70,  ,0,0,2015,70
603.53,0.099339203,0.056,4,Brazil,684,19,5248,19,203657,"DEN 1,2,3,4",1221,1229122,2015,203657
,,,1,Canada,0,19,0,19,0,  ,0,0,2015,0
8.93,0,0,6,Cayman Islands,0,19,0,4,56,"DEN 2,3,4",0,5,2015,56
0.04,0,0,4,Chile,0,19,7,9,17924,DEN,0,7,2015,17924
79.68,1.312588688,0.048,3,Colombia,19,19,0,19,49529,"DEN 1,2,3,4",518,39464,2015,49529
23.31,0,0,2,Costa Rica,0,19,0,19,5002,"DEN 1,2,3",0,1166,2015,5002
13.51,0,0,6,Dominica,0,19,2,5,74,DEN,0,10,2015,74
70.22,0.105318589,0.018,3,Ecuador,2,19,414,17,16226,"DEN 1,2,3,4",12,11394,2015,16226
64.88,0.551691053,0,2,El Salvador,0,19,684,19,6426,"DEN 1,2,3",23,4169,2015,6426
359.92,0,0,6,French Guiana,0,19,234,13,262,"DEN 1,2,4",0,943,2015,262
7.45,0,0,6,Guadeloupe,0,19,5,13,470,DEN,0,35,2015,470
22.1,0.111358575,0.084,2,Guatemala,3,19,113,19,16255,"DEN 1,2,3,4",4,3592,2015,16255
202.73,2.787211617,0,2,Honduras,0,19,0,19,8424,DEN,476,17078,2015,8424
0.75,0,0,6,Jamaica,0,19,2,17,2813,DEN 4,0,21,2015,2813
7.39,0,0,6,Martinique,0,19,5,13,406,DEN,0,30,2015,406
20.34,2.952724988,0,2,Mexico,0,19,3489,19,125236,"DEN 1,2,3,4",752,25468,2015,125236
147.79,0,0,2,Nicaragua,0,19,126,18,6257,"DEN 2,3",0,9247,2015,6257
11.28,0.222222222,0,2,Panama,0,19,306,19,3988,"DEN 1,2,3",1,450,2015,3988
409.33,0,0,4,Paraguay,0,19,4059,19,7033,"DEN 1,2,4",0,28788,2015,7033
58.62,0.317529837,0.109,3,Peru,20,19,7541,19,31161,"DEN 2,3",58,18266,2015,31161
18.72,0,0,5,Puerto Rico,0,19,22,19,3680,"DEN 1,2,3,4",0,689,2015,3680
88.89,0,0,6,Saint Barthelemy,0,19,8,13,9,DEN,0,8,2015,9
5.77,0,0,6,Saint Kitts and Nevis,0,19,0,5,52,DEN,0,3,2015,52
18.75,0,0,6,Anguilla,0,19,0,4,16,DEN,0,3,2015,16
4.27,0,0,6,Saint Lucia,0,19,4,11,164,DEN 1,0,7,2015,164
246.34,0,0,6,Saint Martin,0,19,42,13,41,DEN,0,101,2015,41
2.08,0,0,6,Trinidad and Tobago,0,19,1,4,1347,DEN 1,0,28,2015,1347
0,,,6,Turks and Caicos Islands,0,19,0,4,50,  ,0,0,2015,50
0.03,0,0,1,United States of America,0,19,94,19,325128,DEN,0,94,2015,325128
0,,,6,Virgin Islands (US),0,19,0,19,104,  ,0,0,2015,104
0,,,4,Uruguay,0,19,0,19,3430,  ,0,0,2015,3430
357.76,,,2,Belize,,19,121,19,348,DEN 2,,1245,2015,348
151.89,0.358294518,,3,Bolivia,,19,,19,11025,"DEN 1,4",60,16746,2015,11025
15.84,1.541197392,1.541,5,Dominican Republic,26,19,0,19,10652,"DEN 2,3,4",26,1687,2015,10652
,,,6,Aruba,,19,,-,112,  ,,,2015,112
,,,3,Venezuela,,19,,-,31293,  ,,,2015,31293
,,,6,Saint Vincent and the Grenadines,,19,,-,103,  ,,,2015,103
,,,6,Guyana,,19,,-,808,  ,,,2015,808
,,,6,Haiti,,19,,-,10604,  ,,,2015,10604
,,,5,Cuba,,19,,-,11249,  ,,,2015,11249
,,,6,Barbados,,19,,-,291,  ,,,2015,291
,,,6,Montserrat,,19,,-,5,  ,,,2015,5
,,,6,Suriname,,19,,-,548,  ,,,2015,548
,,,6,Virgin Islands (UK),,19,,-,33,  ,,,2015,33
,,,6,Grenada,,19,,-,111,  ,,,2015,111
0.03,0,0,1,North America,0,19,94,-,325128,  ,0,94,2015,325128
16.58,1.094276094,1.094,5,Latin Caribbean,26,19,22,-,14332,  ,26,2376,2015,25581
18.69,0,0,6,Non-Latin Caribbean,0,19,304,-,6414,  ,0,1199,2015,19029
459.59,0.09689092,0.054,4,Southern Cone,684,19,9693,-,274199,  ,1221,1260180,2015,274199
36.3,2.012336778,0.005,2,Central America Ithsmus and Mexico,3,19,4839,-,171936,  ,1256,62415,2015,171936
79.55,0.75462909,0.048,3,Andean Subregion,41,19,7955,-,107941,  ,648,85870,2015,139234
156.91,0.223137464,0.053,7,The Americas,754,19,22907,-,899950,  ,3151,1412134,2015,955107
