Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
510.92,,,2,Belize,,26,156,26,348,DEN 2,,1778,2015,348
15.22,0,0,6,Antigua and Barbuda,0,26,6,20,92,DEN,0,14,2015,92
6.18,0,0,4,Argentina,0,26,244,26,42155,"DEN 1,4",0,2605,2015,42155
1.29,0,0,6,Bahamas,0,26,1,12,388,DEN,0,5,2015,388
33.33,0,0,6,Barbados,0,26,16,20,291,DEN 1,0,97,2015,291
0,,,6,Bermuda,0,26,0,20,70,  ,0,0,2015,70
118.18,0,0,6,Virgin Islands (UK),0,26,27,20,33,DEN,0,39,2015,33
702.46,0.09974766,0.054,4,Brazil,779,26,360331,26,203657,"DEN 1,2,3,4",1427,1430610,2015,203657
,,,1,Canada,0,26,0,26,0,  ,0,0,2015,0
42.86,0,0,6,Cayman Islands,0,26,1,24,56,"DEN 2,3,4",0,24,2015,56
0.04,0,0,4,Chile,0,26,7,9,17924,DEN,0,7,2015,17924
42.94,0,0,2,Costa Rica,0,26,0,26,5002,"DEN 1,2,3",0,2148,2015,5002
33.78,0,0,6,Dominica,0,26,2,24,74,DEN,0,25,2015,74
24.12,1.284546516,1.285,5,Dominican Republic,33,26,0,26,10652,"DEN 2,3,4",33,2569,2015,10652
70.22,0.105318589,0.018,3,Ecuador,2,26,414,17,16226,"DEN 1,2,3,4",12,11394,2015,16226
147.28,0.61284869,0,2,El Salvador,0,26,1566,26,6426,"DEN 1,2,3",58,9464,2015,6426
359.92,0,0,6,French Guiana,0,26,311,24,262,"DEN 1,2,4",0,943,2015,262
6.31,0,0,6,Grenada,0,26,7,20,111,DEN,0,7,2015,111
7.45,0,0,6,Guadeloupe,0,26,7,25,470,DEN,0,35,2015,470
50.94,0.060379181,0.024,2,Guatemala,2,26,3188,26,16255,"DEN 1,2,3,4",5,8281,2015,16255
17.57,0,0,6,Guyana,0,26,142,24,808,DEN,0,142,2015,808
0.53,0,0,6,Haiti,0,26,0,22,10604,"DEN 1,2,3,4",0,56,2015,10604
339.51,2.125874126,0,2,Honduras,0,26,0,26,8424,DEN,608,28600,2015,8424
0.82,0,0,6,Jamaica,0,26,3,26,2813,DEN 4,0,23,2015,2813
7.39,0,0,6,Martinique,0,26,8,25,406,DEN,0,30,2015,406
40.08,2.44048212,0.016,2,Mexico,8,26,6174,26,125236,"DEN 1,2,3,4",1225,50195,2015,125236
0,,,6,Montserrat,0,26,0,24,5,  ,0,0,2015,5
219.75,0,0,2,Nicaragua,0,26,198,26,6257,"DEN 2,3",0,13750,2015,6257
21.74,0,0,2,Panama,0,26,506,26,3988,"DEN 1,2,3",0,867,2015,3988
566.33,0,0,4,Paraguay,0,26,7893,25,7033,"DEN 1,2,4",0,39830,2015,7033
99.38,0.329372255,0.103,3,Peru,32,26,14459,26,31161,"DEN 2,3",102,30968,2015,31161
25.19,0,0,5,Puerto Rico,0,26,32,26,3680,"DEN 1,2,3,4",0,927,2015,3680
88.89,0,0,6,Saint Barthelemy,0,26,8,25,9,DEN,0,8,2015,9
9.62,0,0,6,Saint Kitts and Nevis,0,26,1,24,52,DEN,0,5,2015,52
50,0,0,6,Anguilla,0,26,2,20,16,DEN,0,8,2015,16
6.1,0,0,6,Saint Lucia,0,26,10,24,164,DEN 1,0,10,2015,164
246.34,0,0,6,Saint Martin,0,26,42,25,41,DEN,0,101,2015,41
0,,,6,Saint Vincent and the Grenadines,0,26,0,24,103,  ,0,0,2015,103
0.36,0,0,6,Suriname,0,26,2,21,548,DEN,0,2,2015,548
2.08,0,0,6,Trinidad and Tobago,0,26,1,4,1347,DEN 1,0,28,2015,1347
192,0,0,6,Turks and Caicos Islands,0,26,96,24,50,DEN,0,96,2015,50
0.01,0,0,1,United States of America,0,26,26,26,325128,DEN,0,26,2015,325128
2.88,0,0,6,Virgin Islands (US),0,26,3,26,104,DEN,0,3,2015,104
0,,,4,Uruguay,0,26,0,26,3430,  ,0,0,2015,3430
197.76,0.307297161,,3,Bolivia,,26,,26,11025,"DEN 1,4",67,21803,2015,11025
103.83,1.252333541,0.07,3,Colombia,36,26,0,26,49529,"DEN 1,2,3,4",644,51424,2015,49529
,,,6,Aruba,,26,,-,112,  ,,,2015,112
,,,3,Venezuela,,26,,-,31293,  ,,,2015,31293
,,,5,Cuba,,26,,-,11249,  ,,,2015,11249
0.01,0,0,1,North America,0,26,26,-,325128,  ,0,26,2015,325128
24.39,0.943935927,0.944,5,Latin Caribbean,33,26,32,-,14332,  ,33,3496,2015,25581
8.99,0,0,6,Non-Latin Caribbean,0,26,696,-,18917,  ,0,1701,2015,19029
537.22,0.096873702,0.053,4,Southern Cone,779,26,368475,-,274199,  ,1427,1473052,2015,274199
66.93,1.647506582,0.009,2,Central America Ithsmus and Mexico,10,26,11788,-,171936,  ,1896,115083,2015,171936
107.09,0.713735736,0.061,3,Andean Subregion,70,26,14873,-,107941,  ,825,115589,2015,139234
187.29,0.244653579,0.052,7,The Americas,892,26,395890,-,912453,  ,4181,1708947,2015,955107
