Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
239.94,,,2,Belize,,13,63,13,348,DEN 2,,835,2015,348
0,,,6,Antigua and Barbuda,0,13,0,4,92,  ,0,0,2015,92
2.7,0,0,4,Argentina,0,13,138,13,42155,"DEN 1,4",0,1138,2015,42155
1.29,0,0,6,Bahamas,0,13,1,12,388,DEN,0,5,2015,388
0,,,6,Bermuda,0,13,0,4,70,  ,0,0,2015,70
346.28,0.10365398,0.061,4,Brazil,427,13,5248,13,203657,"DEN 1,2,3,4",731,705231,2015,203657
,,,1,Canada,0,13,0,13,0,  ,0,0,2015,0
8.93,0,0,6,Cayman Islands,0,13,0,4,56,"DEN 2,3,4",0,5,2015,56
0.04,0,0,4,Chile,0,13,7,9,17924,DEN,0,7,2015,17924
56.54,1.531978717,0,3,Colombia,0,13,0,13,49529,"DEN 1,2,3,4",429,28003,2015,49529
17.97,0,0,2,Costa Rica,0,13,0,13,5002,"DEN 1,2,3",0,899,2015,5002
13.51,0,0,6,Dominica,0,13,2,5,74,DEN,0,10,2015,74
9.71,1.353965184,1.354,5,Dominican Republic,14,13,0,13,10652,"DEN 2,3,4",14,1034,2015,10652
28.5,0.324394464,0,3,Ecuador,0,13,0,13,16226,"DEN 1,2,3,4",15,4624,2015,16226
37.33,0.541892455,0,2,El Salvador,0,13,378,13,6426,"DEN 1,2,3",13,2399,2015,6426
359.92,0,0,6,French Guiana,0,13,234,13,262,"DEN 1,2,4",0,943,2015,262
7.45,0,0,6,Guadeloupe,0,13,5,13,470,DEN,0,35,2015,470
14.18,0.173535792,0.13,2,Guatemala,3,13,50,13,16255,"DEN 1,2,3,4",4,2305,2015,16255
114.84,3.741988836,0,2,Honduras,0,13,0,13,8424,DEN,362,9674,2015,8424
0.53,0,0,6,Jamaica,0,13,0,8,2813,DEN 4,0,15,2015,2813
7.39,0,0,6,Martinique,0,13,5,13,406,DEN,0,30,2015,406
11.16,3.549194991,0,2,Mexico,0,13,2154,13,125236,"DEN 1,2,3,4",496,13975,2015,125236
117.93,0,0,2,Nicaragua,0,13,101,13,6257,"DEN 2,3",0,7379,2015,6257
8.95,0.280112045,0,2,Panama,0,13,237,13,3988,"DEN 1,2,3",1,357,2015,3988
198.69,0,0,4,Paraguay,0,13,250,13,7033,"DEN 1,2,4",0,13974,2015,7033
15.95,0,0,5,Puerto Rico,0,13,19,13,3680,"DEN 1,2,3,4",0,587,2015,3680
88.89,0,0,6,Saint Barthelemy,0,13,8,13,9,DEN,0,8,2015,9
5.77,0,0,6,Saint Kitts and Nevis,0,13,0,5,52,DEN,0,3,2015,52
18.75,0,0,6,Anguilla,0,13,0,4,16,DEN,0,3,2015,16
4.27,0,0,6,Saint Lucia,0,13,4,11,164,DEN 1,0,7,2015,164
246.34,0,0,6,Saint Martin,0,13,42,13,41,DEN,0,101,2015,41
2.08,0,0,6,Trinidad and Tobago,0,13,1,4,1347,DEN 1,0,28,2015,1347
0,,,6,Turks and Caicos Islands,0,13,0,4,50,  ,0,0,2015,50
0.01,0,0,1,United States of America,0,13,45,13,325128,DEN,0,45,2015,325128
0,,,6,Virgin Islands (US),0,13,0,13,104,  ,0,0,2015,104
0,,,4,Uruguay,0,13,0,13,3430,  ,0,0,2015,3430
52.26,0.538007636,,3,Bolivia,,13,,13,11025,"DEN 1,4",31,5762,2015,11025
22.79,0.35206309,0.141,3,Peru,10,13,3110,13,31161,"DEN 2,3",25,7101,2015,31161
,,,6,Aruba,,13,,-,112,  ,,,2015,112
,,,3,Venezuela,,13,,-,31293,  ,,,2015,31293
,,,6,Saint Vincent and the Grenadines,,13,,-,103,  ,,,2015,103
,,,6,Guyana,,13,,-,808,  ,,,2015,808
,,,6,Haiti,,13,,-,10604,  ,,,2015,10604
,,,5,Cuba,,13,,-,11249,  ,,,2015,11249
,,,6,Barbados,,13,,-,291,  ,,,2015,291
,,,6,Montserrat,,13,,-,5,  ,,,2015,5
,,,6,Suriname,,13,,-,548,  ,,,2015,548
,,,6,Virgin Islands (UK),,13,,-,33,  ,,,2015,33
,,,6,Grenada,,13,,-,111,  ,,,2015,111
0.01,0,0,1,North America,0,13,45,-,325128,  ,0,45,2015,325128
11.31,0.863664405,0.864,5,Latin Caribbean,14,13,19,-,14332,  ,14,1621,2015,25581
18.6,0,0,6,Non-Latin Caribbean,0,13,302,-,6414,  ,0,1193,2015,19029
262.71,0.101478448,0.059,4,Southern Cone,427,13,5643,-,274199,  ,731,720350,2015,274199
22,2.31605108,0.008,2,Central America Ithsmus and Mexico,3,13,2983,-,171936,  ,876,37823,2015,171936
42.14,1.099142669,0.022,3,Andean Subregion,10,13,3110,-,107941,  ,500,45490,2015,139234
89.62,0.262981047,0.056,7,The Americas,454,13,12102,-,899950,  ,2121,806522,2015,955107
