Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
422.41,,,2,Belize,,23,138,23,348,DEN 2,,1470,2015,348
15.22,0,0,6,Antigua and Barbuda,0,23,6,20,92,DEN,0,14,2015,92
5.97,0,0,4,Argentina,0,23,379,23,42155,"DEN 1,4",0,2517,2015,42155
1.29,0,0,6,Bahamas,0,23,1,12,388,DEN,0,5,2015,388
33.33,0,0,6,Barbados,0,23,16,20,291,DEN 1,0,97,2015,291
0,,,6,Bermuda,0,23,0,20,70,  ,0,0,2015,70
677.18,0.098975872,0.055,4,Brazil,752,23,5248,23,203657,"DEN 1,2,3,4",1365,1379124,2015,203657
118.18,0,0,6,Virgin Islands (UK),0,23,27,20,33,DEN,0,39,2015,33
,,,1,Canada,0,23,0,23,0,  ,0,0,2015,0
8.93,0,0,6,Cayman Islands,0,23,0,4,56,"DEN 2,3,4",0,5,2015,56
0.04,0,0,4,Chile,0,23,7,9,17924,DEN,0,7,2015,17924
93.96,1.284971421,0.067,3,Colombia,31,23,0,23,49529,"DEN 1,2,3,4",598,46538,2015,49529
31.33,0,0,2,Costa Rica,0,23,0,23,5002,"DEN 1,2,3",0,1567,2015,5002
13.51,0,0,6,Dominica,0,23,2,5,74,DEN,0,10,2015,74
20.28,1.342592593,1.343,5,Dominican Republic,29,23,0,23,10652,"DEN 2,3,4",29,2160,2015,10652
70.22,0.105318589,0.018,3,Ecuador,2,23,414,17,16226,"DEN 1,2,3,4",12,11394,2015,16226
101.87,0.519401161,0,2,El Salvador,0,23,1145,23,6426,"DEN 1,2,3",34,6546,2015,6426
359.92,0,0,6,French Guiana,0,23,234,13,262,"DEN 1,2,4",0,943,2015,262
6.31,0,0,6,Grenada,0,23,7,20,111,DEN,0,7,2015,111
7.45,0,0,6,Guadeloupe,0,23,5,13,470,DEN,0,35,2015,470
32.97,0.074626866,0.056,2,Guatemala,3,23,469,23,16255,"DEN 1,2,3,4",4,5360,2015,16255
15.72,0,0,6,Guyana,0,23,127,23,808,DEN,0,127,2015,808
0.53,0,0,6,Haiti,0,23,0,22,10604,"DEN 1,2,3,4",0,56,2015,10604
279.95,2.391553238,0,2,Honduras,0,23,0,23,8424,DEN,564,23583,2015,8424
0.78,0,0,6,Jamaica,0,23,2,20,2813,DEN 4,0,22,2015,2813
7.39,0,0,6,Martinique,0,23,5,13,406,DEN,0,30,2015,406
29.56,2.708980419,0.005,2,Mexico,2,23,4837,23,125236,"DEN 1,2,3,4",1003,37025,2015,125236
187.5,0,0,2,Nicaragua,0,23,160,23,6257,"DEN 2,3",0,11732,2015,6257
14.94,0,0,2,Panama,0,23,392,23,3988,"DEN 1,2,3",0,596,2015,3988
530.47,0,0,4,Paraguay,0,23,4059,23,7033,"DEN 1,2,4",0,37308,2015,7033
78.43,0.3600802,0.11,3,Peru,27,23,11793,23,31161,"DEN 2,3",88,24439,2015,31161
22.77,0,0,5,Puerto Rico,0,23,32,23,3680,"DEN 1,2,3,4",0,838,2015,3680
88.89,0,0,6,Saint Barthelemy,0,23,8,13,9,DEN,0,8,2015,9
5.77,0,0,6,Saint Kitts and Nevis,0,23,0,20,52,DEN,0,3,2015,52
50,0,0,6,Anguilla,0,23,2,20,16,DEN,0,8,2015,16
4.27,0,0,6,Saint Lucia,0,23,4,11,164,DEN 1,0,7,2015,164
246.34,0,0,6,Saint Martin,0,23,42,13,41,DEN,0,101,2015,41
0.36,0,0,6,Suriname,0,23,2,21,548,DEN,0,2,2015,548
2.08,0,0,6,Trinidad and Tobago,0,23,1,4,1347,DEN 1,0,28,2015,1347
132,0,0,6,Turks and Caicos Islands,0,23,66,20,50,DEN,0,66,2015,50
0.01,0,0,1,United States of America,0,23,17,23,325128,DEN,0,17,2015,325128
2.88,0,0,6,Virgin Islands (US),0,23,3,23,104,DEN,0,3,2015,104
0,,,4,Uruguay,0,23,0,23,3430,  ,0,0,2015,3430
187.99,0.323265464,,3,Bolivia,,23,,23,11025,"DEN 1,4",67,20726,2015,11025
,,,6,Aruba,,23,,-,112,  ,,,2015,112
,,,3,Venezuela,,23,,-,31293,  ,,,2015,31293
,,,6,Saint Vincent and the Grenadines,,23,,-,103,  ,,,2015,103
,,,5,Cuba,,23,,-,11249,  ,,,2015,11249
,,,6,Montserrat,,23,,-,5,  ,,,2015,5
0.01,0,0,1,North America,0,23,17,-,325128,  ,0,17,2015,325128
20.92,0.967311541,0.967,5,Latin Caribbean,29,23,32,-,14332,  ,29,2998,2015,25581
8.59,0,0,6,Non-Latin Caribbean,0,23,560,-,18809,  ,0,1616,2015,19029
517.49,0.096197486,0.053,4,Southern Cone,752,23,9693,-,274199,  ,1365,1418956,2015,274199
51.11,1.826374902,0.006,2,Central America Ithsmus and Mexico,5,23,7141,-,171936,  ,1605,87879,2015,171936
95.51,0.742019651,0.058,3,Andean Subregion,60,23,12207,-,107941,  ,765,103097,2015,139234
176.97,0.233128097,0.052,7,The Americas,846,23,29650,-,912345,  ,3764,1614563,2015,955107
