Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
96.26,,,2,Belize,,4,25,4,348,DEN 2,,335,2015,348
0,,,6,Antigua and Barbuda,0,4,0,4,92,  ,0,0,2015,92
0.23,0,0,4,Argentina,0,4,3,4,42155,"DEN 1,4",0,99,2015,42155
0.77,0,0,6,Bahamas,0,4,0,2,388,DEN,0,3,2015,388
0,,,6,Bermuda,0,4,0,4,70,  ,0,0,2015,70
38.81,0.151819942,0.094,4,Brazil,74,4,5248,4,203657,"DEN 1,2,3,4",120,79041,2015,203657
,,,1,Canada,0,4,0,4,0,  ,0,0,2015,0
8.93,0,0,6,Cayman Islands,0,4,0,4,56,"DEN 2,3,4",0,5,2015,56
18.13,0.968927497,0,3,Colombia,0,4,0,4,49529,"DEN 1,2,3,4",87,8979,2015,49529
9.24,0,0,2,Costa Rica,0,4,0,4,5002,"DEN 1,2,3",0,462,2015,5002
3.31,0,0,3,Ecuador,0,4,0,4,16226,"DEN 1,2,3,4",0,537,2015,16226
21.29,0.073099415,0,2,El Salvador,0,4,62,4,6426,"DEN 1,2,3",1,1368,2015,6426
7.45,0,0,6,Guadeloupe,0,4,1,4,470,DEN,0,35,2015,470
1.82,0,0,2,Guatemala,0,4,0,2,16255,"DEN 1,2,3,4",0,296,2015,16255
43.09,4.462809917,0,2,Honduras,0,4,0,4,8424,DEN,162,3630,2015,8424
0.18,0,0,6,Jamaica,0,4,0,4,2813,DEN 4,0,5,2015,2813
7.39,0,0,6,Martinique,0,4,3,4,406,DEN,0,30,2015,406
2.97,4.599246907,0,2,Mexico,0,4,587,4,125236,"DEN 1,2,3,4",171,3718,2015,125236
22.02,0,0,2,Nicaragua,0,4,29,2,6257,"DEN 2,3",0,1378,2015,6257
17.45,0,0,4,Paraguay,0,4,44,4,7033,"DEN 1,2,4",0,1227,2015,7033
4.69,0.547945205,0,3,Peru,0,4,411,4,31161,"DEN 2,3",8,1460,2015,31161
4.18,0,0,5,Puerto Rico,0,4,0,3,3680,"DEN 1,2,3,4",0,154,2015,3680
88.89,0,0,6,Saint Barthelemy,0,4,8,4,9,DEN,0,8,2015,9
18.75,0,0,6,Anguilla,0,4,0,4,16,DEN,0,3,2015,16
246.34,0,0,6,Saint Martin,0,4,37,4,41,DEN,0,101,2015,41
2.08,0,0,6,Trinidad and Tobago,0,4,1,4,1347,DEN 1,0,28,2015,1347
0,,,6,Turks and Caicos Islands,0,4,0,4,50,  ,0,0,2015,50
0,0,0,1,United States of America,0,4,4,4,325128,DEN,0,4,2015,325128
0,,,6,Virgin Islands (US),0,4,0,4,104,  ,0,0,2015,104
0,,,4,Uruguay,0,4,0,4,3430,  ,0,0,2015,3430
4.3,0.843881857,,3,Bolivia,,4,,4,11025,"DEN 1,4",4,474,2015,11025
2.41,0,0,5,Dominican Republic,0,4,0,4,10652,"DEN 2,3,4",0,257,2015,10652
,,,6,Dominica,,4,,-,74,  ,,,2015,74
,,,6,Aruba,,4,,-,112,  ,,,2015,112
,,,4,Chile,,4,,-,17924,  ,,,2015,17924
,,,3,Venezuela,,4,,-,31293,  ,,,2015,31293
,,,6,Saint Vincent and the Grenadines,,4,,-,103,  ,,,2015,103
,,,6,Guyana,,4,,-,808,  ,,,2015,808
,,,6,Haiti,,4,,-,10604,  ,,,2015,10604
,,,5,Cuba,,4,,-,11249,  ,,,2015,11249
,,,6,Saint Lucia,,4,,-,164,  ,,,2015,164
,,,6,Barbados,,4,,-,291,  ,,,2015,291
,,,2,Panama,,4,,-,3988,  ,,,2015,3988
,,,6,French Guiana,,4,,-,262,  ,,,2015,262
,,,6,Montserrat,,4,,-,5,  ,,,2015,5
,,,6,Saint Kitts and Nevis,,4,,-,52,  ,,,2015,52
,,,6,Suriname,,4,,-,548,  ,,,2015,548
,,,6,Virgin Islands (UK),,4,,-,33,  ,,,2015,33
,,,6,Grenada,,4,,-,111,  ,,,2015,111
0,0,0,1,North America,0,4,4,-,325128,  ,0,4,2015,325128
2.87,0,0,5,Latin Caribbean,0,4,0,-,14332,  ,0,411,2015,25581
3.72,0,0,6,Non-Latin Caribbean,0,4,50,-,5862,  ,0,218,2015,19029
31.36,0.149315017,0.092,4,Southern Cone,74,4,5295,-,256275,  ,120,80367,2015,274199
6.66,2.985608295,0,2,Central America Ithsmus and Mexico,0,4,703,-,167948,  ,334,11187,2015,171936
10.61,0.864628821,0,3,Andean Subregion,0,4,411,-,107941,  ,99,11450,2015,139234
11.81,0.533593215,0.071,7,The Americas,74,4,6463,-,877486,  ,553,103637,2015,955107
