Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
"1,056.32",,,2,Belize,,39,361,39,348,DEN 2,,3676,2015,348
143.86,0.083379655,0,2,Costa Rica,0,39,0,39,5002,"DEN 1,2,3",6,7196,2015,5002
17.39,0,0,6,Antigua and Barbuda,0,39,6,28,92,DEN,0,16,2015,92
7.4,0,0,4,Argentina,0,39,258,39,42155,"DEN 1,4",0,3121,2015,42155
2.32,0,0,6,Bahamas,0,39,1,30,388,DEN,0,9,2015,388
33.33,0,0,6,Barbados,0,39,16,32,291,DEN 1,0,97,2015,291
0,,,6,Bermuda,0,39,0,32,70,  ,0,0,2015,70
208.46,0.326328156,,3,Bolivia,,39,,39,11025,"DEN 1,4",75,22983,2015,11025
490.91,0,0,6,Virgin Islands (UK),0,39,75,32,33,DEN,0,162,2015,33
,,,1,Canada,0,39,0,39,0,  ,0,0,2015,0
71.43,0,0,6,Cayman Islands,0,39,2,32,56,"DEN 2,3,4",0,40,2015,56
0.04,0,0,4,Chile,0,39,7,9,17924,DEN,0,7,2015,17924
139.6,1.304580495,0.072,3,Colombia,50,39,0,39,49529,"DEN 1,2,3,4",902,69141,2015,49529
33.78,0,0,6,Dominica,0,39,2,24,74,DEN,0,25,2015,74
70.91,1.257778366,1.258,5,Dominican Republic,95,39,0,39,10652,"DEN 2,3,4",95,7553,2015,10652
254.62,0.123444837,0.015,3,Ecuador,6,39,1274,39,16226,"DEN 1,2,3,4",51,41314,2015,16226
526.05,0.849011951,0.006,2,El Salvador,2,39,8182,39,6426,"DEN 1,2,3",287,33804,2015,6426
359.92,0,0,6,French Guiana,0,39,311,37,262,"DEN 1,2,4",0,943,2015,262
9.91,0,0,6,Grenada,0,39,11,32,111,DEN,0,11,2015,111
7.45,0,0,6,Guadeloupe,0,39,14,37,470,DEN,0,35,2015,470
75.55,0.13028255,0.041,2,Guatemala,5,39,468,35,16255,"DEN 1,2,3,4",16,12281,2015,16255
17.57,0,0,6,Guyana,0,39,142,24,808,DEN,0,142,2015,808
0.53,0,0,6,Haiti,0,39,0,22,10604,"DEN 1,2,3,4",0,56,2015,10604
461.57,2.034308052,0,2,Honduras,0,39,0,39,8424,DEN,791,38883,2015,8424
1.85,0,0,6,Jamaica,0,39,5,39,2813,DEN 4,0,52,2015,2813
7.39,0,0,6,Martinique,0,39,8,37,406,DEN,0,30,2015,406
118.66,2.059150096,0.015,2,Mexico,22,39,15755,39,125236,"DEN 1,2,3,4",3060,148605,2015,125236
0,,,6,Montserrat,0,39,0,32,5,  ,0,0,2015,5
471.76,0.023714344,0.024,2,Nicaragua,7,39,1547,39,6257,"DEN 2,3",7,29518,2015,6257
44.08,0.170648464,0.057,2,Panama,1,39,1067,39,3988,"DEN 1,2,3",3,1758,2015,3988
501.45,0.017013072,0.009,4,Paraguay,3,39,4603,39,7033,"DEN 1,2,4",6,35267,2015,7033
38.61,0,0,5,Puerto Rico,0,39,39,39,3680,"DEN 1,2,3,4",0,1421,2015,3680
88.89,0,0,6,Saint Barthelemy,0,39,8,37,9,DEN,0,8,2015,9
9.62,0,0,6,Saint Kitts and Nevis,0,39,1,24,52,DEN,0,5,2015,52
50,0,0,6,Anguilla,0,39,2,28,16,DEN,0,8,2015,16
7.93,0,0,6,Saint Lucia,0,39,9,32,164,DEN 1,0,13,2015,164
246.34,0,0,6,Saint Martin,0,39,61,37,41,DEN,0,101,2015,41
0.97,0,0,6,Saint Vincent and the Grenadines,0,39,1,28,103,DEN,0,1,2015,103
0.36,0,0,6,Suriname,0,39,2,21,548,DEN,0,2,2015,548
2.08,0,0,6,Trinidad and Tobago,0,39,1,4,1347,DEN 1,0,28,2015,1347
192,0,0,6,Turks and Caicos Islands,0,39,96,24,50,DEN,0,96,2015,50
0.11,0,0,1,United States of America,0,39,364,39,325128,DEN,0,372,2015,325128
2.88,0,0,6,Virgin Islands (US),0,39,3,39,104,DEN,0,3,2015,104
0,,,4,Uruguay,0,39,0,39,3430,  ,0,0,2015,3430
52.75,0.521022658,0,3,Venezuela,0,39,0,30,31293,"DEN 1,2,3,4",86,16506,2015,31293
118.33,0.322729368,0.111,3,Peru,41,39,17993,39,31161,"DEN 2,3",119,36873,2015,31161
745.09,0.100498472,0.055,4,Brazil,841,39,465153,39,203657,"DEN 1,2,3,4",1525,1517436,2015,203657
,,,6,Aruba,,39,,-,112,  ,,,2015,112
,,,5,Cuba,,39,,-,11249,  ,,,2015,11249
0.11,0,0,1,North America,0,39,364,-,325128,  ,0,372,2015,325128
62.62,1.058613773,1.059,5,Latin Caribbean,95,39,39,-,14332,  ,95,8974,2015,25581
9.95,0,0,6,Non-Latin Caribbean,0,39,777,-,18917,  ,0,1883,2015,19029
567.41,0.098404004,0.054,4,Southern Cone,844,39,470021,-,274199,  ,1531,1555831,2015,274199
160.36,1.512398403,0.013,2,Central America Ithsmus and Mexico,37,39,27380,-,171936,  ,4170,275721,2015,171936
134.17,0.660004175,0.052,3,Andean Subregion,97,39,19267,-,139234,  ,1233,186817,2015,139234
215.06,0.34632474,0.053,7,The Americas,1073,39,517848,-,943746,  ,7029,2029598,2015,955107
