Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
2.88,0,0,6,Virgin Islands (US),0,49,3,49,104,DEN,0,3,2015,104
"1,462.64",,,2,Belize,,49,481,49,348,DEN 2,,5090,2015,348
309.78,0.038722168,0,2,Costa Rica,0,49,0,49,5002,"DEN 1,2,3",6,15495,2015,5002
17.39,0,0,6,Antigua and Barbuda,0,49,6,28,92,DEN,0,16,2015,92
8.43,0,0,4,Argentina,0,49,349,49,42155,"DEN 1,4",0,3554,2015,42155
2.32,0,0,6,Bahamas,0,49,1,30,388,DEN,0,9,2015,388
33.33,0,0,6,Barbados,0,49,16,32,291,DEN 1,0,97,2015,291
0,,,6,Bermuda,0,49,0,32,70,  ,0,0,2015,70
232.7,0.32352368,,3,Bolivia,,49,,49,11025,"DEN 1,4",83,25655,2015,11025
312.12,0.970873786,0,6,Virgin Islands (UK),0,49,103,40,33,DEN,1,103,2015,33
,,,1,Canada,0,49,0,49,0,  ,0,0,2015,0
71.43,0,0,6,Cayman Islands,0,49,2,32,56,"DEN 2,3,4",0,40,2015,56
0.04,0,0,4,Chile,0,49,7,9,17924,DEN,0,7,2015,17924
178.44,1.409853131,0.071,3,Colombia,63,49,0,49,49529,"DEN 1,2,3,4",1246,88378,2015,49529
33.78,0,0,6,Dominica,0,49,2,24,74,DEN,0,25,2015,74
147.28,0.59918409,0.599,5,Dominican Republic,94,49,0,49,10652,"DEN 2,3,4",94,15688,2015,10652
260.43,0.127789479,0.019,3,Ecuador,8,49,1274,49,16226,"DEN 1,2,3,4",54,42257,2015,16226
760.72,0.738482939,0.01,2,El Salvador,5,49,9926,49,6426,"DEN 1,2,3",361,48884,2015,6426
993.51,0,0,6,French Guiana,0,49,311,49,262,"DEN 1,2,4",0,2603,2015,262
9.91,0,0,6,Grenada,0,49,11,32,111,DEN,0,11,2015,111
42.77,0,0,6,Guadeloupe,0,49,14,49,470,DEN,0,201,2015,470
98.42,0.243780473,0.056,2,Guatemala,9,49,1228,48,16255,"DEN 1,2,3,4",39,15998,2015,16255
17.57,0,0,6,Guyana,0,49,142,24,808,DEN,0,142,2015,808
0.53,0,0,6,Haiti,0,49,0,22,10604,"DEN 1,2,3,4",0,56,2015,10604
512.63,2.338829196,0.007,2,Honduras,3,49,0,49,8424,DEN,1010,43184,2015,8424
2.35,0,0,6,Jamaica,0,49,7,48,2813,DEN 4,0,66,2015,2813
50.99,0,0,6,Martinique,0,49,8,49,406,DEN,0,207,2015,406
171.93,2.48615962,0.016,2,Mexico,35,49,25625,49,125236,"DEN 1,2,3,4",5353,215312,2015,125236
0,,,6,Montserrat,0,49,0,32,5,  ,0,0,2015,5
729.14,0.019727325,0.02,2,Nicaragua,9,49,3763,49,6257,"DEN 2,3",9,45622,2015,6257
55.62,0.135256988,0.045,2,Panama,1,49,1708,45,3988,"DEN 1,2,3",3,2218,2015,3988
572.6,0.024831765,0.01,4,Paraguay,4,49,5503,48,7033,"DEN 1,2,4",10,40271,2015,7033
124.42,0.309501702,0.106,3,Peru,41,49,19448,49,31161,"DEN 2,3",120,38772,2015,31161
51.09,0,0,5,Puerto Rico,0,49,47,49,3680,"DEN 1,2,3,4",0,1880,2015,3680
"4,755.56",0,0,6,Saint Barthelemy,0,49,8,49,9,DEN,0,428,2015,9
9.62,0,0,6,Saint Kitts and Nevis,0,49,1,24,52,DEN,0,5,2015,52
50,0,0,6,Anguilla,0,49,2,28,16,DEN,0,8,2015,16
7.93,0,0,6,Saint Lucia,0,49,9,32,164,DEN 1,0,13,2015,164
"3,629.27",0,0,6,Saint Martin,0,49,61,49,41,DEN,0,1488,2015,41
0.97,0,0,6,Saint Vincent and the Grenadines,0,49,1,28,103,DEN,0,1,2015,103
0.36,0,0,6,Suriname,0,49,2,21,548,DEN,0,2,2015,548
2.08,0,0,6,Trinidad and Tobago,0,49,1,4,1347,DEN 1,0,28,2015,1347
192,0,0,6,Turks and Caicos Islands,0,49,96,24,50,DEN,0,96,2015,50
0.17,0,0,1,United States of America,0,49,567,49,325128,DEN,0,567,2015,325128
0,,,4,Uruguay,0,49,0,49,3430,  ,0,0,2015,3430
52.75,0.521022658,0,3,Venezuela,0,49,0,30,31293,"DEN 1,2,3,4",86,16506,2015,31293
797.55,0.096412839,0.053,4,Brazil,862,49,487763,49,203657,"DEN 1,2,3,4",1566,1624265,2015,203657
,,,6,Aruba,,49,,-,112,  ,,,2015,112
,,,5,Cuba,,49,,-,11249,  ,,,2015,11249
0.17,0,0,1,North America,0,49,567,-,325128,  ,0,567,2015,325128
122.58,0.535063752,0.535,5,Latin Caribbean,94,49,47,-,14332,  ,94,17568,2015,25581
29.86,0.017705382,0,6,Non-Latin Caribbean,0,49,807,-,18917,  ,1,5648,2015,19029
608.35,0.094478918,0.052,4,Southern Cone,866,49,493622,-,274199,  ,1576,1668097,2015,274199
227.88,1.730716712,0.016,2,Central America Ithsmus and Mexico,62,49,42731,-,171936,  ,6781,391803,2015,171936
151.95,0.751058761,0.053,3,Andean Subregion,112,49,20722,-,139234,  ,1589,211568,2015,139234
243.21,0.437468495,0.049,7,The Americas,1134,49,558496,-,943746,  ,10041,2295251,2015,955107
